DrugName,DrugID_ChEMBL,DrugID_DrugBank,DrugSMILES,TargetID_Entrez,TargetGeneSymbol_Entrez
crizotinib,CHEMBL601719,DB08865,[H][C@](C)(OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,2051,EPHB6
crizotinib,CHEMBL601719,DB08865,[H][C@](C)(OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,11213,IRAK3
crizotinib,CHEMBL601719,DB08865,[H][C@](C)(OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,4058,LTK
crizotinib,CHEMBL601719,DB08865,[H][C@](C)(OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,4233,MET
crizotinib,CHEMBL601719,DB08865,[H][C@](C)(OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,10461,MERTK
crizotinib,CHEMBL601719,DB08865,[H][C@](C)(OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,9748,SLK
crizotinib,CHEMBL601719,DB08865,[H][C@](C)(OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,6098,ROS1
crizotinib,CHEMBL601719,DB08865,[H][C@](C)(OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,4486,MST1R
crizotinib,CHEMBL601719,DB08865,[H][C@](C)(OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,558,AXL
crofelemer,CHEMBL2108184,NA,NA,55107,ANO1
crofelemer,CHEMBL2108184,NA,NA,1080,CFTR
cyclizine,CHEMBL648,DB01176,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,3269,HRH1
cyclobenzaprine,CHEMBL669,DB00924,CN(C)CCC=C1C2=CC=CC=C2C=CC2=C1C=CC=C2,3356,HTR2A
cyclopentolate,CHEMBL1201338,DB00979,CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1,1131,CHRM3
cyclothiazide,CHEMBL61593,DB00606,NS(=O)(=O)C1=CC2=C(NC(NS2(=O)=O)C2CC3CC2C=C3)C=C1Cl,6559,SLC12A3
cycrimine,CHEMBL1200828,DB00942,OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1,1128,CHRM1
cyproheptadine,CHEMBL516,DB00434,CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=C1C=CC=C2,3269,HRH1
cyproterone acetate,CHEMBL139835,DB04839,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(Cl)C2=CC(=O)[C@@H]3C[C@@H]3[C@]12C,367,AR
cytarabine,CHEMBL803,DB00987,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,5426,POLE
cytarabine,CHEMBL803,DB00987,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,5422,POLA1
cytarabine,CHEMBL803,DB00987,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,5424,POLD1
dabigatran etexilate,CHEMBL48361,DB06695,CCCCCCOC(=O)NC(=N)C1=CC=C(NCC2=NC3=CC(=CC=C3N2C)C(=O)N(CCC(=O)OCC)C2=NC=CC=C2)C=C1,3249,HPN
dabigatran etexilate,CHEMBL48361,DB06695,CCCCCCOC(=O)NC(=N)C1=CC=C(NCC2=NC3=CC(=CC=C3N2C)C(=O)N(CCC(=O)OCC)C2=NC=CC=C2)C=C1,2147,F2
dabigatran etexilate,CHEMBL48361,DB06695,CCCCCCOC(=O)NC(=N)C1=CC=C(NCC2=NC3=CC(=CC=C3N2C)C(=O)N(CCC(=O)OCC)C2=NC=CC=C2)C=C1,5646,PRSS3
dabigatran etexilate,CHEMBL48361,DB06695,CCCCCCOC(=O)NC(=N)C1=CC=C(NCC2=NC3=CC(=CC=C3N2C)C(=O)N(CCC(=O)OCC)C2=NC=CC=C2)C=C1,5645,PRSS2
dabrafenib,CHEMBL2028663,DB08912,CC(C)(C)C1=NC(=C(S1)C1=NC(N)=NC=C1)C1=C(F)C(NS(=O)(=O)C2=C(F)C=CC=C2F)=CC=C1,369,ARAF
dabrafenib,CHEMBL2028663,DB08912,CC(C)(C)C1=NC(=C(S1)C1=NC(N)=NC=C1)C1=C(F)C(NS(=O)(=O)C2=C(F)C=CC=C2F)=CC=C1,673,BRAF
daclizumab,CHEMBL1201605,NA,NA,3559,IL2RA
daclizumab,CHEMBL1201605,NA,NA,3560,IL2RB
daclizumab,CHEMBL1201605,NA,NA,3561,IL2RG
danazol,CHEMBL1479,DB01406,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,367,AR
danazol,CHEMBL1479,DB01406,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,5241,PGR
danazol,CHEMBL1479,DB01406,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,6462,SHBG
dantrolene,CHEMBL928,DB01219,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,6261,RYR1
dantrolene,CHEMBL928,DB01219,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,6263,RYR3
dapagliflozin,CHEMBL429910,DB06292,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC(CC2=CC=C(OCC)C=C2)=C(Cl)C=C1,115584,SLC5A11
dapagliflozin,CHEMBL429910,DB06292,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC(CC2=CC=C(OCC)C=C2)=C(Cl)C=C1,6523,SLC5A1
dapagliflozin,CHEMBL429910,DB06292,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC(CC2=CC=C(OCC)C=C2)=C(Cl)C=C1,6524,SLC5A2
dapagliflozin,CHEMBL429910,DB06292,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC(CC2=CC=C(OCC)C=C2)=C(Cl)C=C1,6527,SLC5A4
dapiprazole,CHEMBL1201044,DB00298,CC1=C(C=CC=C1)N1CCN(CCC2=NN=C3CCCCN23)CC1,148,ADRA1A
dapiprazole,CHEMBL1201044,DB00298,CC1=C(C=CC=C1)N1CCN(CCC2=NN=C3CCCCN23)CC1,146,ADRA1D
dapoxetine,CHEMBL2106574,DB04884,CN(C)[C@@H](CCOC1=CC=CC2=C1C=CC=C2)C1=CC=CC=C1,6532,SLC6A4
daratumumab,CHEMBL1743007,NA,NA,952,CD38
darbepoetin alfa,CHEMBL1201566,NA,NA,2057,EPOR
darifenacin,CHEMBL1346,DB00496,NC(=O)C([C@@H]1CCN(CCC2=CC=C3OCCC3=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,1131,CHRM3
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,25,ABL1
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,10188,TNK2
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,27,ABL2
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,640,BLK
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,660,BMX
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2041,EPHA1
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,1969,EPHA2
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2044,EPHA5
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2046,EPHA8
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2047,EPHB1
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2049,EPHB3
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2048,EPHB2
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2444,FRK
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2580,GAK
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,1445,CSK
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,780,DDR1
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,4921,DDR2
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2050,EPHB4
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2042,EPHA3
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2051,EPHB6
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2065,ERBB3
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2043,EPHA4
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2268,FGR
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,2534,FYN
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,5607,MAP2K5
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,1432,MAPK14
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,3815,KIT
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,3932,LCK
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,4661,MYT1
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,5159,PDGFRB
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,5753,PTK6
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,23387,SIK3
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,23235,SIK2
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,150094,SIK1
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,8767,RIPK2
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,6725,SRMS
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,6714,SRC
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,7006,TEC
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,51086,TNNI3K
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,7294,TXK
dasatinib,CHEMBL1421,DB01254,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,7525,YES1
daunorubicin,CHEMBL178,DB00694,[H][C@@]1(C[C@H](N)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(C)=O,7153,TOP2A
decamethonium,CHEMBL1134,DB01245,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1144,CHRND
decamethonium,CHEMBL1134,DB01245,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1134,CHRNA1
decamethonium,CHEMBL1134,DB01245,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1140,CHRNB1
decamethonium,CHEMBL1134,DB01245,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1146,CHRNG
decamethonium,CHEMBL1134,DB01245,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1145,CHRNE
decitabine,CHEMBL1201129,DB01262,NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1,1788,DNMT3A
decitabine,CHEMBL1201129,DB01262,NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1,1786,DNMT1
degarelix,CHEMBL415606,DB06699,[H][C@]1(CC(=O)NC(=O)N1)C(=O)NC1=CC=C(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](CC2=CN=CC=C2)NC(=O)[C@@H](CC2=CC=C(Cl)C=C2)NC(=O)[C@@H](CC2=CC3=C(C=CC=C3)C=C2)NC(C)=O)C(=O)N[C@H](CC2=CC=C(NC(N)=O)C=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)C=C1,2798,GNRHR
delapril,CHEMBL589583,NA,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N(CC(O)=O)C1CC2=C(C1)C=CC=C2,1636,ACE
demecarium,CHEMBL1200514,DB00944,CN(CCCCCCCCCCN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C,43,ACHE
denileukin diftitox,CHEMBL1201550,NA,NA,3559,IL2RA
denileukin diftitox,CHEMBL1201550,NA,NA,3560,IL2RB
denileukin diftitox,CHEMBL1201550,NA,NA,3561,IL2RG
denopamine,CHEMBL493682,NA,COC1=CC=C(CCNC[C@H](O)C2=CC=C(O)C=C2)C=C1OC,153,ADRB1
denosumab,CHEMBL1237023,NA,NA,8600,TNFSF11
dequalinium,CHEMBL333826,DB04209,CC1=[N+](CCCCCCCCCC[N+]2=C(C)C=C(N)C3=CC=CC=C23)C2=CC=CC=C2C(N)=C1,1259,CNGA1
dequalinium,CHEMBL333826,DB04209,CC1=[N+](CCCCCCCCCC[N+]2=C(C)C=C(N)C3=CC=CC=C23)C2=CC=CC=C2C(N)=C1,3782,KCNN3
dequalinium,CHEMBL333826,DB04209,CC1=[N+](CCCCCCCCCC[N+]2=C(C)C=C(N)C3=CC=CC=C23)C2=CC=CC=C2C(N)=C1,3780,KCNN1
deserpidine,CHEMBL1200515,DB01089,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2,6571,SLC18A2
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2561,GABRB2
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2563,GABRD
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2567,GABRG3
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2556,GABRA3
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2565,GABRG1
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2558,GABRA5
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2562,GABRB3
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2554,GABRA1
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2555,GABRA2
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2559,GABRA6
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2564,GABRE
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2566,GABRG2
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2568,GABRP
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,55879,GABRQ
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2741,GLRA1
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2743,GLRB
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2557,GABRA4
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,2560,GABRB1
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,3776,KCNK2
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,3777,KCNK3
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,54207,KCNK10
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,51305,KCNK9
desflurane,CHEMBL1200733,DB01189,FC(F)OC(F)C(F)(F)F,338567,KCNK18
desipramine,CHEMBL72,DB01151,CNCCCN1C2=CC=CC=C2CCC2=C1C=CC=C2,6530,SLC6A2
desirudin,CHEMBL1201662,NA,[H]N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](NC1=O)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]1CSSC[C@@H]2NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC2=O)[C@@H](C)CC)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC1=O)C(C)C,2147,F2
deslanoside,CHEMBL1614,DB01078,[H][C@@]1(C[C@H](O)[C@H](O[C@@]2([H])C[C@H](O)[C@H](O[C@@]3([H])C[C@H](O)[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@]([H])(CC[C@]3([H])[C@]2([H])C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,483,ATP1B3
deslanoside,CHEMBL1614,DB01078,[H][C@@]1(C[C@H](O)[C@H](O[C@@]2([H])C[C@H](O)[C@H](O[C@@]3([H])C[C@H](O)[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@]([H])(CC[C@]3([H])[C@]2([H])C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,486,FXYD2
deslanoside,CHEMBL1614,DB01078,[H][C@@]1(C[C@H](O)[C@H](O[C@@]2([H])C[C@H](O)[C@H](O[C@@]3([H])C[C@H](O)[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@]([H])(CC[C@]3([H])[C@]2([H])C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,476,ATP1A1
deslanoside,CHEMBL1614,DB01078,[H][C@@]1(C[C@H](O)[C@H](O[C@@]2([H])C[C@H](O)[C@H](O[C@@]3([H])C[C@H](O)[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@]([H])(CC[C@]3([H])[C@]2([H])C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,478,ATP1A3
deslanoside,CHEMBL1614,DB01078,[H][C@@]1(C[C@H](O)[C@H](O[C@@]2([H])C[C@H](O)[C@H](O[C@@]3([H])C[C@H](O)[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@]([H])(CC[C@]3([H])[C@]2([H])C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,481,ATP1B1
deslanoside,CHEMBL1614,DB01078,[H][C@@]1(C[C@H](O)[C@H](O[C@@]2([H])C[C@H](O)[C@H](O[C@@]3([H])C[C@H](O)[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@]([H])(CC[C@]3([H])[C@]2([H])C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,482,ATP1B2
deslanoside,CHEMBL1614,DB01078,[H][C@@]1(C[C@H](O)[C@H](O[C@@]2([H])C[C@H](O)[C@H](O[C@@]3([H])C[C@H](O)[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@]([H])(CC[C@]3([H])[C@]2([H])C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,477,ATP1A2
deslanoside,CHEMBL1614,DB01078,[H][C@@]1(C[C@H](O)[C@H](O[C@@]2([H])C[C@H](O)[C@H](O[C@@]3([H])C[C@H](O)[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@]([H])(CC[C@]3([H])[C@]2([H])C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,480,ATP1A4
desloratadine,CHEMBL1172,DB00967,ClC1=CC=C2C(CCC3=C(N=CC=C3)C2=C2CCNCC2)=C1,3269,HRH1
desmopressin,CHEMBL1429,NA,NC(=O)CCC1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)C(CC(N)=O)NC1=O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(N)=N)C(=O)NCC(N)=O,554,AVPR2
