DrugName,DrugID_ChEMBL,DrugID_DrugBank,DrugSMILES,TargetID_Entrez,TargetGeneSymbol_Entrez
[[1-[n-hydroxy-acetamidyl]-3-methyl-butyl]-carbonyl-leucinyl]-alanine ethyl ester,CHEMBL92608,DB08482,[H][C@@](C)(NC(=O)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(CC(C)C)CC(=O)NO)C(=O)OCC,4312,MMP1
[[4-(aminomethyl)phenyl]amino]oxo-acetic acid-,CHEMBL426815,NA,NCC1=CC=C(NC(=O)C(O)=O)C=C1,5770,PTPN1
[[cyclohexanesulfonyl-glycyl]-3[pyridin-4-yl-aminomethyl]alanyl]piperidine,NA,DB07934,[H][C@](CCNC1=CC=[NH+]C=C1)(NC(=O)CNS(=O)(=O)C1CCCCC1)C(=O)N1CCCCC1,2147,F2
[{2-bromo-4-[(2r)-3-oxo-2-3-diphenylpropyl]phenyl}(difluoro)methyl]phosphonic acid,NA,NA,[H][C@](CC1=CC(Br)=C(C=C1)C(F)(F)P(O)(O)=O)(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,5770,PTPN1
[1-(1-benzyl-3-hydroxy-2-oxo-propylcarbamoyl)-2-phenyl-ethyl]-carbamic acid benzyl ester,CHEMBL261723,DB01871,[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)C(=O)CO,8722,CTSF
[1-(1-methyl-4-5-dioxo-pent-2-enylcarbamoyl)-2-phenyl-ethyl]-carbamic acid benzyl ester,NA,NA,[H][C@@](C)(NC(=O)[C@@]([H])(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)\C=C\C(=O)C=O,8722,CTSF
[1-(3-chloro-2-formyl-phenylcarbamoyl)-2-methyl-propyl]-carbamic acid tert-butyl ester,NA,DB07956,[H][C@](NC(=O)OC(C)(C)C)(C(C)C)C(=O)NC1=CC=CC(Cl)=C1C=O,1990,CELA1
[1-(4-fluorobenzyl)cyclobutyl]methyl (1s)-1-[oxo(1h-pyrazol-5-ylamino)acetyl]pentylcarbamate,CHEMBL185097,DB01858,[H][C@@](CCCC)(NC(=O)OCC1(CC2=CC=C(F)C=C2)CCC1)C(=O)C(=O)NC1=CC=NN1,1513,CTSK
[1-(6-{6-[(1-methylethyl)amino]-1h-indazol-1-yl}pyrazin-2-yl)-1h-pyrrol-3-yl]acetic acid,CHEMBL1231683,DB07546,CC(C)NC1=CC2=C(C=NN2C2=NC(=CN=C2)N2C=CC(CC(O)=O)=C2)C=C1,1459,CSNK2A2
[2-(3-dibenzofuran-4-yl-phenyl)-1-hydroxy-1-phosphono-ethyl]-phosphonic acid,CHEMBL411274,DB07410,OC(CC1=CC(=CC=C1)C1=CC=CC2=C1OC1=C2C=CC=C1)(P(O)(O)=O)P(O)(O)=O,9453,GGPS1
[2-(5-mercapto-[1-3-4]thiadiazol-2-ylcarbamoyl)-1-phenyl-ethyl]-carbamic acid benzyl ester,NA,NA,[H][C@](CC(=O)NC1=NN=C(S)S1)(NC(=O)OCC1=CC=CC=C1)C1=CC=CC=C1,4314,MMP3
[2-amino-6-(2-6-difluoro-benzoyl)-imidazo[1-2-a]pyridin-3-yl]-phenyl-methanone,CHEMBL189607,NA,NC1=C(N2C=C(C=CC2=N1)C(=O)C1=C(F)C=CC=C1F)C(=O)C1=CC=CC=C1,1017,CDK2
[2'-hydroxy-3'-(1h-pyrrolo[3-2-c]pyridin-2-yl)-biphenyl-3-ylmethyl]-urea,NA,NA,NC(=O)NCC1=CC(=CC=C1)C1=C(O)C(=CC=C1)C1=CC2=C(N1)C=CN=C2,2155,F7
[2'-hydroxy-3'-(1h-pyrrolo[3-2-c]pyridin-2-yl)-biphenyl-3-ylmethyl]-urea,NA,NA,NC(=O)NCC1=CC(=CC=C1)C1=C(O)C(=CC=C1)C1=CC2=C(N1)C=CN=C2,2152,F3
[2(formyl-hydroxy-amino)-ethyl]-phosphonic acid,NA,DB03135,ON(CCP(O)(O)=O)C=O,7167,TPI1
[2(r-s)-2-sulfanylheptanoyl]-phe-ala,NA,NA,[H][C@@](C)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)[C@@]([H])(S)CCCCC)C(O)=O,4311,MME
[2-4-6-triisopropyl-phenylsulfonyl-l-[3-amidino-phenylalanine]]-piperazine-n'-beta-alanine,CHEMBL212616,NA,[H][C@@](CC1=CC(=CC=C1)C(N)=N)(NS(=O)(=O)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C)C(=O)N1CCN(CC1)C(=O)CCN,5328,PLAU
[3-(1-benzyl-3-carbamoylmethyl-2-methyl-1h-indol-5-yloxy)-propyl-]-phosphonic acid,CHEMBL149502,DB02504,CC1=C(CC(N)=O)C2=C(C=CC(OCCCP(O)(O)=O)=C2)N1CC1=CC=CC=C1,5320,PLA2G2A
[3-(1-3-2-dioxaborolan-2-yloxy)propyl]guanidine,NA,NA,NC(=[NH2+])NCCCOB1OCCO1,5646,PRSS3
[3-(dodecanoylamino)propyl](hydroxy)dimethylammonium,NA,NA,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)[O-],291,SLC25A4
[3-5-dibromo-4-(4-hydroxy-3-phenethylcarbamoyl-phenoxy)-phenyl]-acetic acid,NA,NA,OC(O)CC1=CC(Br)=C(OC2=CC(C(O)NCCC3=CC=CC=C3)=C(O)C=C2)C(Br)=C1,7068,THRB
[4-({[5-benzyloxy-1-(3-carbamimidoyl-benzyl)-1h-indole-2-carbonyl]-amino}-methyl)-phenyl]-trimethyl-ammonium,CHEMBL1190476,NA,C[N+](C)(C)C1=CC=C(CNC(=O)C2=CC3=C(C=CC(OCC4=CC=CC=C4)=C3)N2CC2=CC=CC(=C2)C(N)=N)C=C1,5644,PRSS1
[4-({4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile,NA,DB07168,CNC1=NC(NC2=CC=C(CC#N)C=C2)=NC(NC2=NNC(=C2)C2CC2)=C1,816,CAMK2B
[4-({4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile,NA,DB07966,N#CCC1=CC=C(NC2=NC3=CC=CC=C3C(NC3=NNC(=C3)C3CC3)=N2)C=C1,6714,SRC
[4-({4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]quinazolin-2-yl}imino)cyclohexa-2-5-dien-1-yl]acetonitrile,NA,NA,[H]C1(CC#N)C=CC(C=C1)=NC1=NC2=CC=CC=C2C(N=C2NNC(=C2)C2CC2)=N1,9748,SLK
[4-({4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]quinazolin-2-yl}imino)cyclohexa-2-5-dien-1-yl]acetonitrile,NA,NA,[H]C1(CC#N)C=CC(C=C1)=NC1=NC2=CC=CC=C2C(N=C2NNC(=C2)C2CC2)=N1,817,CAMK2D
[4-({4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]quinazolin-2-yl}imino)cyclohexa-2-5-dien-1-yl]acetonitrile,NA,NA,[H]C1(CC#N)C=CC(C=C1)=NC1=NC2=CC=CC=C2C(N=C2NNC(=C2)C2CC2)=N1,51765,STK26
[4-({5-(aminocarbonyl)-4-[(3-methylphenyl)amino]pyrimidin-2-yl}amino)phenyl]acetic acid,NA,DB08513,CC1=CC(NC2=NC(NC3=CC=C(CC(O)=O)C=C3)=NC=C2C(N)=O)=CC=C1,3643,INSR
[4-({5-(aminocarbonyl)-4-[(3-methylphenyl)amino]pyrimidin-2-yl}amino)phenyl]acetic acid,NA,DB08513,CC1=CC(NC2=NC(NC3=CC=C(CC(O)=O)C=C3)=NC=C2C(N)=O)=CC=C1,5594,MAPK1
[4-({5-(aminocarbonyl)-4-[(3-methylphenyl)amino]pyrimidin-2-yl}amino)phenyl]acetic acid,NA,DB08513,CC1=CC(NC2=NC(NC3=CC=C(CC(O)=O)C=C3)=NC=C2C(N)=O)=CC=C1,3667,IRS1
[4-(1-3-2-dioxaborolan-2-yloxy)methyl]benzamidine,NA,NA,NC(=[NH2+])C1=CC=C(COB2OCCO2)C=C1,5646,PRSS3
[4-(2-amino-4-methyl-thiazol-5-yl)-pyrimidin-2-yl]-(3-nitro-phenyl)-amine,CHEMBL298445,DB02833,CC1=C(SC(N)=N1)C1=NC(NC2=CC=CC(=C2)[N+]([O-])=O)=NC=C1,1017,CDK2
[4-(2-amino-4-methyl-thiazol-5-yl)-pyrimidin-2-yl]-(3-nitro-phenyl)-amine,CHEMBL298445,DB02833,CC1=C(SC(N)=N1)C1=NC(NC2=CC=CC(=C2)[N+]([O-])=O)=NC=C1,890,CCNA2
[4-(3-aminomethyl-phenyl)-piperidin-1-yl]-(5-phenethyl- pyridin-3-yl)-methanone,NA,DB04764,NCC1=CC=CC(=C1)C1CCN(CC1)C(=O)C1=CC(CCC2=CC=CC=C2)=CN=C1,64499,TPSB2
[4-(3-aminomethyl-phenyl)-piperidin-1-yl]-(5-phenethyl- pyridin-3-yl)-methanone,NA,DB04764,NCC1=CC=CC(=C1)C1CCN(CC1)C(=O)C1=CC(CCC2=CC=CC=C2)=CN=C1,7177,TPSAB1
[4-(4-phenyl-piperidin-1-yl)-benzenesulfonylamino]-acetic acid,NA,DB07986,OC(=O)CNS(=O)(=O)C1=CC=C(C=C1)N1CCC(CC1)C1=CC=CC=C1,4314,MMP3
[4-(5-naphthalen-2-yl-1h-pyrrolo[2-3-b]pyridin-3-yl)phenyl]acetic acid,CHEMBL549906,NA,OC(=O)CC1=CC=C(C=C1)C1=CNC2=NC=C(C=C12)C1=CC=C2C=CC=CC2=C1,6446,SGK1
[4-(6-chloro-naphthalene-2-sulfonyl)-piperazin-1-yl]-(3-4-5-6-tetrahydro-2h-[1-4']bipyridinyl-4-yl)-methanone,CHEMBL270527,NA,ClC1=CC=C2C=C(C=CC2=C1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCN(CC1)C1=CC=NC=C1,5644,PRSS1
[4-amino-2-(tert-butylamino)-1-3-thiazol-5-yl](phenyl)methanone,CHEMBL570537,NA,CC(C)(C)NC1=NC(N)=C(S1)C(=O)C1=CC=CC=C1,1111,CHEK1
[5-(5-nitro-2-furyl)-1-3-4-oxadiazol-2-yl]thio}acetic acid,NA,NA,OC(=O)CSC1=NN=C(O1)C1=CC=C(O1)[N+]([O-])=O,231,AKR1B1
[5-amino-1-(4-fluorophenyl)-1h-pyrazol-4-yl](3-{[(2r)-2-3-dihydroxypropyl]oxy}phenyl)methanone,CHEMBL203567,NA,[H][C@](O)(CO)COC1=CC(=CC=C1)C(=O)C1=C(N)N(N=C1)C1=CC=C(F)C=C1,1432,MAPK14
[5-amino-1-(4-fluorophenyl)-1h-pyrazol-4-yl][3-(piperidin-4-yloxy)phenyl]methanone,NA,DB08423,NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)C1=CC(OC2CCNCC2)=CC=C1,1432,MAPK14
[5-hydroxy-2-(4-hydroxyphenyl)-1-benzofuran-7-yl]acetonitrile,CHEMBL184151,DB06927,OC1=CC=C(C=C1)C1=CC2=C(O1)C(CC#N)=CC(O)=C2,2099,ESR1
[5-hydroxy-2-(4-hydroxyphenyl)-1-benzofuran-7-yl]acetonitrile,CHEMBL184151,DB06927,OC1=CC=C(C=C1)C1=CC2=C(O1)C(CC#N)=CC(O)=C2,2100,ESR2
[5-hydroxy-2-(4-hydroxyphenyl)-1-benzofuran-7-yl]acetonitrile,CHEMBL184151,DB06927,OC1=CC=C(C=C1)C1=CC2=C(O1)C(CC#N)=CC(O)=C2,8648,NCOA1
[n-(2-4-diaminopteridin-6-yl)-methyl]-dibenz[b-f]azepine,CHEMBL301769,NA,NC1=NC2=C(N=C(CN3C4=CC=CC=C4C=CC4=CC=CC=C34)C=N2)C(N)=N1,1719,DHFR
[n-(3-dibenzylcarbamoyl-oxiranecarbonyl)-hydrazino]-acetic acid,NA,DB08229,[H][C@](O)(CC(=O)N(N)CC(O)=O)C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1,836,CASP3
[n-(benzyloxycarbonyl)amino](4-amidinophenyl)methane-phosphonate,NA,DB08763,[H][C@](NC(=O)OCC1=CC=CC=C1)(C1=CC=C(C=C1)C(N)=N)P(O)(O)=O,5644,PRSS1
[phenylalaninyl-prolinyl]-[2-(pyridin-4-ylamino)-ethyl]-amine,CHEMBL65273,NA,[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCCNC1=CC=NC=C1,2147,F2
{(2s)-1-[n-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate,NA,DB08152,[H][C@@]1(COC(=O)CC2=CC(Cl)=CC=C2)CCCN1C(=O)CNC(=O)OC(C)(C)C,2147,F2
{(2z)-3-[(6-chloropyridin-3-yl)methyl]-1-3-thiazolidin-2-ylidene}cyanamide,CHEMBL451432,NA,ClC1=NC=C(CN2CCS\C2=N/C#N)C=C1,89832,CHRFAM7A
{(2z)-4-amino-2-[(4-methoxyphenyl)imino]-2-3-dihydro-1-3-thiazol-5-yl}(4-methoxyphenyl)methanone,CHEMBL563377,NA,COC1=CC=C(C=C1)\N=C1\NC(N)=C(S1)C(=O)C1=CC=C(OC)C=C1,1456,CSNK1G3
{[(2-6-difluorophenyl)carbonyl]amino}-n-(4-fluorophenyl)-1h-pyrazole-3-carboxamide,CHEMBL518383,NA,FC1=CC=C(NC(=O)C2=NNC=C2NC(=O)C2=C(F)C=CC=C2F)C=C1,1017,CDK2
{[2-(1h-1-2-3-benzotriazol-1-yl)-2-(3-4-difluorophenyl)propane-1-3-diyl]bis[4-1-phenylene(difluoromethylene)]}bis(phosphonic acid),CHEMBL267048,NA,OP(O)(=O)C(F)(F)C1=CC=C(CC(CC2=CC=C(C=C2)C(F)(F)P(O)(O)=O)(N2N=NC3=C2C=CC=C3)C2=CC=C(F)C(F)=C2)C=C1,5770,PTPN1
{[4-amino-2-(3-chloroanilino)-1-3-thiazol-5-yl](4-fluorophenyl)methanone,NA,NA,NC1=C(SC(NC2=CC(Cl)=CC=C2)=[NH+]1)C(=O)C1=CC=C(F)C=C1,1456,CSNK1G3
{[7-(difluoro-phosphono-methyl)-naphthalen-2-yl]-difluoro-methyl}-phosphonic acid,CHEMBL1161221,DB03154,OP(O)(=O)C(F)(F)C1=CC2=CC(=CC=C2C=C1)C(F)(F)P(O)(O)=O,5770,PTPN1
{3-[(4-5-7-trifluoro-1-3-benzothiazol-2-yl)methyl]-1h-indol-1-yl}acetic acid,CHEMBL363387,NA,OC(=O)CN1C=C(CC2=NC3=C(S2)C(F)=CC(F)=C3F)C2=C1C=CC=C2,231,AKR1B1
{3-[(5-chloro-1-3-benzothiazol-2-yl)methyl]-2-4-dioxo-3-4-dihydropyrimidin-1(2h)-yl}acetic acid,CHEMBL159820,NA,OC(=O)CN1C=CC(=O)N(CC2=NC3=CC(Cl)=CC=C3S2)C1=O,231,AKR1B1
{3-[3-(3-4-dimethoxy-phenyl)-1-(1-{1-[2-(3-4-5-trimethoxy-phenyl)-butyryl]-piperidin-2yl}-vinyloxy)-propyl]-phenoxy}-acetic acid,CHEMBL110674,NA,[H][C@](CCC1=CC(OC)=C(OC)C=C1)(OC(=O)[C@]1([H])CCCCN1C(=O)[C@@]([H])(CC)C1=CC(OC)=C(OC)C(OC)=C1)C1=CC(OCC(O)=O)=CC=C1,2280,FKBP1A
{4-[(2r)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone,CHEMBL561639,DB07237,[H][C@]1(COC2=CC=C(C=C2)C(=O)C2=CC=C(C=C2)C2=CSC=C2)CCCN1,4048,LTA4H
{4-[(2s-4e)-2-(1-3-benzothiazol-2-yl)-2-(1h-1-2-3-benzotriazol-1-yl)-5-phenylpent-4-enyl]phenyl}(difluoro)methylphosphonic acid,NA,NA,[H]\C(C[C@](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)(N1N=NC2=CC=CC=C12)C1=NC2=CC=CC=C2S1)=C(\[H])C1=CC=CC=C1,5770,PTPN1
{4-[(carboxymethoxy)carbonyl]-3-3-dioxido-1-oxonaphtho[1-2-d]isothiazol-2(1h)-yl}acetic acid,NA,NA,OC(=O)COC(=O)C1=C2C(C(=O)N(CC(O)=O)S2(=O)=O)=C2C=CC=CC2=C1,231,AKR1B1
{4-[2-acetylamino-2-(3-carbamoyl-2-cyclohexylmethoxy-6-7-8-9-tetrahydro-5h-benzocyclohepten-5ylcarbamoyl)-ethyl]-2-phosphono-phenyl}-phosphonic acid,NA,NA,[H][C@@](CC1=CC(=C(C=C1)P(O)(O)=O)P(O)(O)=O)(N=C(C)O)C(O)=N[C@@]1([H])CCCCC2=CC(OCC3CCCCC3)=C(C=C12)C(O)=N,3932,LCK
{4-[2-benzyl-3-methoxy-2-(methoxycarbonyl)-3-oxopropyl]phenyl}sulfamic acid,CHEMBL379000,DB06989,COC(=O)C(CC1=CC=CC=C1)(CC1=CC=C(NS(O)(=O)=O)C=C1)C(=O)OC,5787,PTPRB
{4-[2-2-bis(5-methyl-1-2-4-oxadiazol-3-yl)-3-phenylpropyl]phenyl}sulfamic acid,NA,NA,CC1=NC(=NO1)C(CC1=CC=CC=C1)(CC1=CC=C(NS(O)(=O)=O)C=C1)C1=NOC(C)=N1,5787,PTPRB
{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid,CHEMBL153057,DB08078,CCCC1=C(OCCCOC2=CC=C(OCC(O)=O)C=C2)C=CC(C(C)=O)=C1O,5467,PPARD
{4-[3-(6-7-diethoxy-quinazolin-4-ylamino)-phenyl]-thiazol-2-yl}-methanol,CHEMBL123678,NA,CCOC1=C(OCC)C=C2C(NC3=CC=CC(=C3)C3=CSC(CO)=N3)=NC=NC2=C1,2203,FBP1
{5-(5-amino-1h-pyrrolo[3-2-b]pyridin-2-yl)-6-hydroxy-3'-nitro-biphenyl-3-yl]-acetic acid,CHEMBL377956,NA,NC1=CC=C2NC(=CC2=N1)C1=CC(CC(O)=O)=CC(=C1O)C1=CC=CC(=C1)[N+]([O-])=O,2155,F7
{5-(5-amino-1h-pyrrolo[3-2-b]pyridin-2-yl)-6-hydroxy-3'-nitro-biphenyl-3-yl]-acetic acid,CHEMBL377956,NA,NC1=CC=C2NC(=CC2=N1)C1=CC(CC(O)=O)=CC(=C1O)C1=CC=CC(=C1)[N+]([O-])=O,2152,F3
+/-methyl 4-(aminoiminomethyl)-beta-[3- inh (aminoimino)phenyl]benzene pentanoate,NA,NA,[H][C@](CCC1=CC=C(C=C1)C(N)=N)(CC(=O)OC)C1=CC=CC(=C1)C(N)=N,5644,PRSS1
1-((1r)-1-(hydroxymethyl)-3-{6-[(3-phenylpropanoyl)amino]-1h-indol-1-yl}propyl)-1h-imidazole-4-carboxamide,CHEMBL338076,DB07783,[H][C@](CO)(CCN1C=CC2=C1C=C(NC(=O)CCC1=CC=CC=C1)C=C2)N1C=NC(=C1)C(N)=O,100,ADA
1-((1r-2s)-1-{2-[2-(4-chlorophenyl)-1-3-benzoxazol-7-yl]ethyl}-2-hydroxypropyl)-1h-imidazole-4-carboxamide,NA,NA,[H][C@@](C)(O)[C@]([H])(CCC1=CC=CC2=C1OC(=N2)C1=CC=C(Cl)C=C1)N1C=NC(=C1)C(N)=O,100,ADA
1-((2-hydroxyethoxy)methyl)-5-benzylpyrimidine-2-4(1h-3h)-dione,CHEMBL17432,NA,OCCOCN1C=C(CC2=CC=CC=C2)C(=O)NC1=O,7378,UPP1
1-({2-[2-(4-chlorophenyl)ethyl]-1-3-dioxolan-2-yl}methyl)-1h-imidazole,CHEMBL495072,NA,ClC1=CC=C(CCC2(CN3C=CN=C3)OCCO2)C=C1,3162,HMOX1
1-(1-methylethyl)-3-quinolin-6-yl-1h-pyrazolo[3-4-d]pyrimidin-4-amine,CHEMBL1233882,NA,CC(C)N1N=C(C2=C(N)N=CN=C12)C1=CC2=CC=CN=C2C=C1,6714,SRC
1-(1-phenylcyclopentyl)methylamine,CHEMBL382127,DB04577,NCC1(CCCC1)C1=CC=CC=C1,1803,DPP4
1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3-4'-piperidin]-5-yl)methanamine,NA,NA,CSC1=C2C=CC=CC2=C(S1)C(=O)N1CCC2(COC3=C2C=C(CN)C=C3)CC1,7177,TPSAB1
1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2-2-difluoro-2-pyridin-2-ylethyl)amino]-1-4-dihydropyrazin-2-ol,NA,NA,[H][C@]1(N)CCC([H])(CNCCN2C(Cl)=CN=C(NCC(F)(F)C3=CC=CC=N3)C2([H])O)C([H])(C)N1,2147,F2
1-(2-amidinophenyl)-3-(phenoxyphenyl)urea,CHEMBL1233097,DB03337,NC(=N)C1=CC=C(NC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1,5644,PRSS1
1-(2-chlorophenyl)-3-5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester,CHEMBL519827,NA,CCOC(=O)C1=C(C)N(N=C1C)C1=C(Cl)C=CC=C1,5142,PDE4B
1-(2-deoxy-2-fluoro-3-o-phosphono-beta-l-ribofuranosyl)pyrimidine-2-4(1h-3h)-dione,NA,NA,[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(F)[C@]1([H])OP(O)(O)=O,6035,RNASE1
1-(2-deoxy-5-o-phosphono-beta-d-erythro-pentofuranosyl)-4-methyl-1h-indole,NA,DB07116,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=CC2=C(C)C=CC=C12,7374,UNG
1-(2-fluorobenzyl)-3-butyl-8-(n-acetyl-4-aminobenzyl)-xanthine,CHEMBL120708,DB02008,CCCCN1C2=C(NC(CC3=CC=C(NC(C)=O)C=C3)=N2)C(=O)N(CC2=CC=CC=C2F)C1=O,5105,PCK1
1-(2-methoxy-ethoxy)-2-{2-[2-(2-methoxy-ethoxy]-ethoxy}-ethane,NA,DB02580,COCCOCCOCCOCCOCCOC,5217,PFN2
1-(2-nitrophenyl)-2-2-2-trifluoroethyl]-arsenocholine,NA,NA,[H][C@](OCC[As+](C)(C)C)(C1=CC=CC=C1[N+](O)=O)C(F)(F)F,43,ACHE
1-(2-2'-bithiophen-5-yl)methanamine,CHEMBL538940,NA,NCC1=CC=C(S1)C1=CC=CS1,4048,LTA4H
1-(2-3-dihydro-1-4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine,CHEMBL1088762,NA,COC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C2OCCOC2=C1,5315,PKM
1-(2-5-dideoxy-5-pyrrolidin-1-yl-beta-l-erythro-pentofuranosyl)-5-methylpyrimidine-2-4(1h-3h)-dione,NA,NA,[H][C@@]1(O)C[C@]([H])(O[C@@]1([H])CN1CCCC1)N1C=C(C)C(=O)NC1=O,6035,RNASE1
1-(2-6-dichlorophenyl)-5-(2-4-difluorophenyl)-7-piperazin-1-yl-3-4-dihydroquinazolin-2(1h)-one,CHEMBL94417,NA,FC1=CC=C(C(F)=C1)C1=C2CNC(=O)N(C2=CC(=C1)N1CCNCC1)C1=C(Cl)C=CC=C1Cl,1432,MAPK14
1-(2-6-dichlorophenyl)-5-(2-4-difluorophenyl)-7-piperidin-4-yl-3-4-dihydroquinolin-2(1h)-one,CHEMBL564912,NA,FC1=CC=C(C(F)=C1)C1=CC(=CC2=C1CCC(=O)N2C1=C(Cl)C=CC=C1Cl)C1CCNCC1,1432,MAPK14
1-(3-(2-4-dimethylthiazol-5-yl)-4-oxo-2-4-dihydroindeno[1-2-c]pyrazol-5-yl)-3-(4-methylpiperazin-1-yl)urea,CHEMBL325023,NA,CN1CCN(CC1)NC(=O)NC1=CC=CC2=C1C(=O)C1=C(NN=C21)C1=C(C)N=C(C)S1,1017,CDK2
1-(3-bromophenyl)-7-chloro-6-methoxy-3-4-dihydroisoquinoline,CHEMBL1083185,NA,COC1=CC2=C(C=C1Cl)C(=NCC2)C1=CC=CC(Br)=C1,5602,MAPK10
1-(3-chlorophenyl)-3-{5-[2-(thieno[3-2-d]pyrimidin-4-ylamino)ethyl]-1-3-thiazol-2-yl}urea,CHEMBL482767,NA,ClC1=CC=CC(NC(=O)NC2=NC=C(CCNC3=NC=NC4=C3SC=C4)S2)=C1,6790,AURKA
1-(3-hydroxypropyl)-2-[(3-nitrobenzoyl)amino]-1h-benzimidazol-5-yl pivalate,CHEMBL1236126,DB08590,CC(C)(C)C(=O)OC1=CC=C2N(CCCO)C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)=NC2=C1,51135,IRAK4
1-(3-mercapto-2-methyl-propionyl)-pyrrolidine-2-carboxylic acid,CHEMBL269634,NA,[H][C@](C)(CS)C(=O)N1CCC[C@@]1([H])C(O)=O,1636,ACE
1-(3-5-dichlorophenyl)-5-methyl-1h-1-2-4-triazole-3-carboxylic acid,NA,NA,CC1=NC(=NN1C1=CC(Cl)=CC(Cl)=C1)C(O)=O,1017,CDK2
1-(3-5-dichlorophenyl)-5-methyl-1h-1-2-4-triazole-3-carboxylic acid,NA,NA,CC1=NC(=NN1C1=CC(Cl)=CC(Cl)=C1)C(O)=O,890,CCNA2
1-(4-amidinophenyl)-3-(4-chlorophenyl)urea,NA,DB04336,NC(=N)C1=CC=C(NC(=O)NC2=CC=C(Cl)C=C2)C=C1,5644,PRSS1
1-(4-aminophenyl)-3-5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester,NA,NA,CCOC(=O)C1=C(C)N(N=C1C)C1=CC=C(N)C=C1,5144,PDE4D
1-(4-fluorophenyl)-n-[3-fluoro-4-(1h-pyrrolo[2-3-b]pyridin-4-yloxy)phenyl]-2-oxo-1-2-dihydropyridine-3-carboxamide,CHEMBL509101,NA,FC1=CC=C(C=C1)N1C=CC=C(C(=O)NC2=CC=C(OC3=CC=NC4=C3C=CN4)C(F)=C2)C1=O,4233,MET
1-(4-hexylphenyl)prop-2-en-1-one,CHEMBL237600,DB08085,CCCCCCC1=CC=C(C=C1)C(=O)C=C,7068,THRB
1-(4-iodobenzoyl)-5-methoxy-2-methyl indole-3-acetic acid,CHEMBL590284,DB07983,COC1=CC=C2N(C(=O)C3=CC=C(I)C=C3)C(C)=C(CC(O)=O)C2=C1,5742,PTGS1
1-(4-methoxyphenyl)-3-5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester,NA,NA,CCOC(=O)C1=C(C)N(N=C1C)C1=CC=C(OC)C=C1,5144,PDE4D
1-(4-tert-butylcarbamoyl-piperazine-1-carbonyl)-3-(3-guanidino-propyl)-4-oxo-azetidine-2-carboxylic acid,NA,NA,[H][C@](CCCNC(N)=N)(C=O)[C@]([H])(N=C(O)N1CCN(CC1)C(O)=NC(C)(C)C)C(O)=O,5644,PRSS1
1-(4-thiophen-2-ylphenyl)methanamine,CHEMBL539640,DB07259,NCC1=CC=C(C=C1)C1=CC=CS1,4048,LTA4H
1-(5-{2-[(1-methyl-1h-pyrazolo[4-3-d]pyrimidin-7-yl)amino]ethyl}-1-3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea,NA,NA,CN1N=CC2=C1C(NCCC1=CN=C(NC(=O)NC3=CC=CC(=C3)C(F)(F)F)S1)=NC=N2,6790,AURKA
